TSR|monsterKey|setting|mainTitle|title|name|Diet|Frequency|Hit Dice|Intelligence|Magic Resistance|Morale|Movement|No. Appearing|No. of Attacks|Organization|Size|Special Attacks|Special Defenses|THAC0|Treasure|XP Value|Alignment|Armor Class|Climate/Terrain|Damage/Attack
['1145', '2173', 'Dragon224']|vaati|Planescape|Vaati|Vaati|Vaati|Omnivore|Very rare|4 (per caste and level)|Exceptional to Genius (15-18)|Nil|Elite to Fearless (13-20)|12, Fl 12 (A)|1d4|1 (per caste and level)|Collective or Solitary|M (7' tall)|See below|See below|17 (per caste and level)|A (A,W)|2,000 + 1,000 per level beyond 4th|Lawful neutral|5 (per caste and level)|Any|By weapon + Strength bonus
['2635']|vacuous|Planescape|Vacuous|Vacuous|Vacuous|Carnivore|Rare|4+2|Exceptional (15-16)|Nil|Elite (13-14)|9, Fl 18 (B)|1d6|2|Pack|M (5' tall)|Suction, ingestion|Immune to sleep, hold, charm|17|Nil|1,400|Lawful evil|4|Quasiplane of Vacuum|1d6/1d6
['2117']|vagabond|Advanced Dungeons & Dragons 2nd Edition|Vagabond|Vagabond|Vagabond|As host|Very rare|As host|Genius to Supra-genius (17-20)|As host immune to mental spells|Steady (11-12)|As host|1|As hosl|Solitary|As host|As bost. psionics|As host psiorucs|As host|As host + special|As host + 4 Hit Dice|Neutral (any)|As host|As host|As host
['2122']|valpgeis|Ravenloft|Valpurgeist|Valpurgeist|Valpurgeist|None|Very rare|5|Average (8-10)|Nil|Average (8-10)|9|1|2|Solitary|M (6' tall)|Strangulation|See below|15|Nil|650|Chaotic evil|4|Any land|1d6/1d6
['1121', '2173']|vampcere|Ravenloft|Vampire, Cerebral|Vampire, Cerebral|Vampire, Cerebral|Cerebral fluids|Uncommon|8+3|Very (11-12)|Nil|Champion (15-16)|12, Fl 18 (A)|1-4 (1d4)|1|Varies|M (6' tall)|See below|See below|11 (+1 for Strength)|Varies|8,000|Chaotic evil|1|Dominia|1d6 (+3 for Strength)
['2153']|vampdrow|Ravenloft|Vampire, Drow|Vampire, Drow|Vampire, Drow|Special|Very rare|8+3|Exceptional (15-16)|25%|Elite (13-14)|12|1|1 or 2|Solitary|M (5' tall)|Spells, cause awe, drain fluids, poison, and see below|Spells, +1 or better weapon to hit, immune to poison, regeneration, and see below|13|I&times;2|7,000 (+1,000 per 100 years of age)|Chaotic evil|0|Subterranean|1d4+4/1d4+4
['2122']|vampdwar|Ravenloft|Vampire, Dwarf|Vampire, Dwarf|Vampire, Dwarf|Special|Very rare|9+3|Very (11-12)|Nil|Elite (13-14)|9|1|1|Solitary|S (4' tall)|See below|See below|11|F|3,000 (+1,000 per 100 years of age)|Neutral evil|0|Any subterranean|1d4 or by weapon (+Str bonus)
['2139']|vampeast|Ravenloft|Vampire, Eastern (Mayónaka)|Vampire, Eastern (Mayónaka)|Vampire, Eastern (Mayónaka)|Special|Unique|8+3 (43 hit points)|Exceptional (15)|Nil|Champion (16)|18|1|1 (touch) or 3/2 (katana)|Solitary|M (7' tall)|Energy drain; <i>jump</i>; swordmanship|+1 or better weapon to hit; regeneration; invisibility; half damage from cold and electricity|11 (8); (5 with katana)|F|10,000|Chaotic evil|1|Any|1d6+7; 1d10+10; or 2d6+10
['2122']|vampelf|Ravenloft|Vampire, Elf|Vampire, Elf|Vampire, Elf|Special|Very rare|7+3|Genius (17-18)|Nil|Champion (15-16)|15|1|1|Solitary|M (5-6' tall)|See below|See below|13|F|3,000 (+1,000 per 100 years of age)|Lawful evil|2|Non-arctic forest|1d4 or by weapon (+Str bonus)
['2122']|vampgnom|Ravenloft|Vampire, Gnome|Vampire, Gnome|Vampire, Gnome|Special|Very rare|6+3|Genius (17-18)|Nil|Elite (13-14)|9|1|1|Solitary|S (3-4' tall)|See below|See below|13|F|3,000 (+1,000 per 100 years of age)|Chaotic evil|0|Any subterranean|1d4
['9541']|vampgobl|Ravenloft|Vampire, Goblin|Vampire, Goblin|Vampire, Goblin|Fear, blood|Rare|3 base, 10 max|Low (5)|25%|Fanatic (17)|12|1|2 (claw/claw)|Solitary|M (6' tall)|Fear aura, gore|Spell and poison immunities|16 base, 10 max (Hit Dice + Strength bonus)|N|3,000|Chaotic evil|3|Ravenloft|1d6+3/1d6+3
['2122']|vamphalf|Ravenloft|Vampire, Halfling|Vampire, Halfling|Vampire, Halfling|Special|Very rare|6+3|High (13-14)|Nil|Steady (11-12)|9|1|1|Solitary|S (4-5' tall)|See below|See below|13|F|3,000|Chaotic evil|3|Temperate woodlands|1d4
['2139']|vampilat|Ravenloft|Vampire, Illithid (Athaekeetha)|Vampire, Illithid (Athaekeetha)|Vampire, Illithid (Athaekeetha)|Brains; life energy|Unique|8+3 (55 hp)|Insane (1)|90%|Fearless (20)|12|1|4|Solitary or pack|M (6'4&rdquo; tall)|Mind blast; energy drain|+1 or better weapon to hit; regeneration|11 (9)|Nil|14,000|Chaotic evil|1|Bluetspur area|5-10 (1d6+4)
['9364']|vampilli|Ravenloft|Vampire, Illithid|Vampire, Illithid|Vampire, Illithid|Blood/life energy|Very rare|8+3|Insane (1)|90%|Fearless (20)|12|1-4|Special|Solitary|M (6' tall)|Energy drain, mind blast|+1 or better magical weapon needed to hit|10 (unadjusted)|Nil|10,000|Chaotic evil|1|Any|Special
['2102', '2140']|vampire0|Advanced Dungeons & Dragons 2nd Edition|Vampire|Vampire|Vampire|Special|Rare|8+3|Exceptional (15-16)|See below|Champion (16)|12, Fl 18 (C)|1-4|1|Solitary|M (5½-6½')|Energy drain|+1 or better magical weapon to hit|11|F|Western: 8,000<br>Eastern: 9,000|Chaotic evil|1|Any land|5-10
['2122']|vampkend|Ravenloft|Vampire, Kender|Vampire, Kender|Vampire, Kender|Special|Very rare|4+3|Average (8-10)|Nil|Elite (13-14)|9|1|1|Solitary|S (3-4' tall)|See below|See below|15|Nil|4,000|Lawful evil|2|Sithicus|1d6
['1053', '2153']|vampnosf|Ravenloft|Vampire, Nosferatu|Vampire, Nosferatu|Vampire, Nosferatu|Blood|Very rare|8+3|High to genius (13-18)|Nil|Champion (15-16)|12, Fl 18 (C)|1|1|Solitary|M (6' tall)|See below|+1 or better weapon to hit|11|F|2,000|Any evil|1|Ravenloft|1d6+4
['2153']|vamporie|Ravenloft|Vampire, Oriental|Vampire, Oriental|Vampire, Oriental|Special|Very rare|9+3|High (13-14)|Nil|Elite (13-14)|12, Fl 6 (C)|1|2|Solitary|M (6' tall)|Energy drain, <i>hold</i> victim|Invisibility; +1 weapon to hit; immune to <i>hold</i>, <i>sleep</i>, <i>charm</i>; see below|11|F|9,000|Chaotic evil|1|Any|1d4+4/1d4+4
['BookofSorrows']|vamppisa|Ravenloft|Vampire, Pisacha|Vampire, Pisacha|Vampire, Pisacha|Special|Very rare|N/A|Very (11-12)|Nil (see below)|Average (8-10)|0 (See below)|1|1|Solitary|M (6' tall)|See below|Spell Immunity|N/A|K,U (no gems)|420|Chaotic evil|10 (See below)|Sri Raji (most commonly)|Special
['2501']|vampvely|Mystara|Vampire, Velya|Vampire, Velya|Vampire, Velya|Blood|Very rare|7|Average to Very (10-12)|Nil|Fanatic (18)|Sw 12 or as animal|1|1 or as animal|Solitary|M (6' tall)|Energy drain, charm, shapechange|Regeneration, immune to normal weapons and some spells|13|F|5,000|Chaotic evil|3|Ocean or swamp|1d8 (touch) or as animal
['2122']|vamypre|Ravenloft|Vampyre|Vampyre|Vampyre|Blood|Very rare|8+3|Exceptional (15-16)|See below|Steady (11-12)|12|3d4|3|Pack|M (6' tall)|See below|See below|11|F|2,000|Chaotic evil|4|Any urban|1d4/1d4/1d6
['2139']|vamyvllu|Ravenloft|Vampyre (Vladimir Ludzig)|Vampyre (Vladimir Ludzig)|Vampyre (Vladimir Ludzig)|Blood|Unique|8+3 (46 hit points)|Exceptional (16)|Nil|Steady (12)|12|1|3|Pack|M (6' tall)|Charm|Nil|11|F|3,000|Chaotic evil|4|Falkovnia|1d4/1d4/1d6
['2118', '2613']|vaporigh|Planescape|Vaporighu|Vaporighu|Vaporighu|Carnivore|Rare|10|High (13-14)||Elite (13-14)|9|1|2|Solitary|L (8' tall)|Poison gas, corrosion, fear|Hit only by cold iron weapons|11|C,M|14,000|Neutral evil|0|Gehenna|1d6+2/1d6+2
['Dragon268']|varanid|Dragon Magazine|Varanid|Varanid|Varanid|Carnivore|Very rare|2|Average (8-10)|Nil|Champion (15)|15|1-6 or 8-15 (1d8+7)|4 or 3|Tribal|M (6-7' tall)|Nil|Nil|19|D|65<br>Lasher/war leader: 120<br>Commander: 270<br>Sshistak: 650<br>Shaman, 3rd: 175<br>Shaman, 5th: 420|Neutral|7|Tropical|1-3/1-3/1-4/2-5 or by weapon
['2602']|vargouil|Planescape|Vargouille|Vargouille|Vargouille|Carnivore|Very rare|1+1|Low (5-7)|Nil|Average (8-10)|Fl 12 (B)|1-20|1|Pack|S (head-sized with 3' wingspan)|Poison, fear; see below|Nil|19|Nil|650|Neutral evil|8|Any ruins, burial place, or subterranean|1d4
['2173', 'DragonMagazineAnnual1996']|varkha|Dragon Magazine|Varkha|Varkha|Varkha|Carnivore|Uncommon|1|Average (8-10)|Nil|Average (8-10)|12, Sw 9|5-50 (75-150)|2 (or 1 weapon)|Tribal|M (4-5' tall)|Nil|Nil|19|J,M (D)|35|Lawful evil|6|Subterranean (Underdark)|1d6/1d6 or by weapon
['1064', '2603']|varrango|Greyhawk|Varrangoin|Varrangoin|Greater<br>Types V-VI|Carnivore|Very rare|8+16|High (13-14)|35%|Fanatic (17-18)|3, Fl 18 (C)|1|4|Solitary|M (4-5')|See below|See below|11|See below|6,000|Chaotic evil|-3|The Abyss|1d6/1d6/1d10/1d8
['1064', '2603']|varrango|Greyhawk|Varrangoin|Varrangoin|Lesser<br>Types I-IV|Carnivore|Very rare|5+5|Very (11-12)|25%|Fanatic (17-18)|3, Fl 18 (C)|1-4|3|Small groups|M (4-5')|See below|See below|15|See below|2,000|Chaotic evil|0|The Abyss|1d4/1d4/1d6
['Dragon198']|vartha|Dragon Magazine|Vartha|Vartha|Vartha|None|Very rare|9+18 (63 hp)|High (13)|Nil|Fearless (20)|12|1 or 2-12|3/2, by weapon type|Solitary|M (5-7')|Spellcasting, magical items|Immunity to some spells|7|Varies|18,000|Any|0|Any|2d4+5
['2432']|venger|Dark Sun|Venger|Venger|Venger|None|Very rare|5|Average to high (8-14)|15%|Fanatic (17-18)|6|1|2|Solitary|M (4-7' tall)|Vengeful grasp|+2 weapons or better to hit|15|Nil|1,000|Neutral|7|Any|1-10/1-10
['Dragon243']|venomdog|Dragon Magazine|Venom Dog|Venom Dog|Scorpion|Omnivore|Rare|4+4|Semi (2-4)|Nil|Average (10)|12|1-2|2|Solitary|M (4’-6’)|Poison|Nil|17|Nil|420|Neutral|3|Any|2-8/1-3
['Dragon243']|venomdog|Dragon Magazine|Venom Dog|Venom Dog|Viper|Carnivore|Rare|3+3|Semi- (2-4)|Nil|Average (10)|12|Variable|1|Solitary|S-M (3’-5’)|Poison|Nil|17|Nil|270|Neutral|4|Any|2-8
['TheLonesomeRoad']|venuweed|Ravenloft|Venus Weed|Venus Weed|Venus Weed|Photosynthesis, Carnivore|Very rare|8|High (13-14)|Nil|Elite (14)|0|1|2d6+3|Solitary|L (12' diameter bush)|Charm, blood drain|-1 damage per die from bludgeoning attacks|13|Nil|1,400|Neutral evil|6|Temperate to subtropical/Land|1d6 (x2d6)/1d3 (x3)
['Dragon223']|vertigo|Dragon Magazine|Vertigo|Vertigo|Vertigo|Carnivore|Unique|18+12|Genius (17-18)|70%|Champion (15-16)|25|1|4|Solitary|L (28')|See below|See below|5|H|17,000|Chaotic Evil|-4|Any|1-6/1-6/2-16/2-20
['1162']|vestige|Greyhawk|Vestige|Vestige|Vestige|None|Unique|20, hp 100|Non- (0)|90%|Fearless (20)|Fl 6 (A)|1|1-12|Solitary|H (10' high, 40' diameter)|Fear, mind drain|+4 or better weapon to hit, immunities|3|Nil|21,000|Neutral evil|10|City of Moil|2d6 (touch)
['BookofSorrows']|vilay|Ravenloft|Vilay|Vilay|Vilay|Omnivore|Rare|7|Exceptional (15-16)|30%|Average (8-10)|15|1-6|1|Solitary or groves|M (6' tall)|Charm, Energy drain, Spells|+1 or better magical weapon to hit, Immune to wooden weapons|17|Q|4,000|Neutral (good)|5|The Shadow Rift|1-4
['2405']|villichi|Dark Sun|Villichi|Villichi|Villichi|Omnivore|Very rare|Varies|High (13-14)|10%|Varies|24|1-4|1|Community|M (7' tall)|Nil|Nil|Varies|K,R|Varies|Lawful neutral|Varies|Any|By weapon
['2109']|vineinfi|Spelljammer|Vine, Infinity|Vine, Infinity|Vine, Infinity|Air (gases and moisture)|Very rare|See below|Non- (0)|25%|Nil|See below|1|0|Single plant|Any|Engulfs|Regrowth|0|See below|50|Neutral|10|Wildspace|Nil
['2603', '9574']|vipetree|Planescape|Viper Tree|Viper Tree|Viper Tree|Omnivore|Rare|2-9|Semi to low (2-7)|15%|Steady (11-12)|0, 15 in larval form|1d20|1 per HD|Solitary|L-H (5-50' tall)|Venom|Spells, immunities|2 HD: 19<br>3-4 HD: 17<br>5-6 HD: 15<br>7-8 HD: 13<br>9 HD: 11|L,M,O (R,W)|2 HD: 420<br>3 HD: 975<br>4 HD: 2,000<br>5 HD: 3,000<br>6 HD: 4,000<br>7 HD: 5,000<br>8 HD: 6,000<br>9 HD: 7,000|Chaotic evil or neutral evil|7|Abyss, Carceri, Gray Wastes|2d6
['2153']|virus1|Ravenloft|Virus I|Virus I|Combustion|None|Very rare|Special|Non- (0)|Nil|n/a|0|n/a|0|n/a|T (microscopic)|Combustion|See below|0|Nil|650|Neutral|n/a|Ravenloft|Nil
['2153']|virus1|Ravenloft|Virus I|Virus I|Crystal|None|Very rare|Special|Non- (0)|Nil|n/a|0|n/a|0|n/a|T (microscopic)|Crystallization|See below|0|Nil|420|Neutral|n/a|Ravenloft|Nil
['2153']|virus2|Ravenloft|Virus II|Virus II|Petrification|None|Very rare|n/a|Non- (0)|Nil|n/a|0|n/a|0|n/a|T (microscopic)|Petrification|See below|0|Nil|650|Neutral|n/a|Ravenloft|Nil
['2153']|virus2|Ravenloft|Virus II|Virus II|Phobia|None|Rare|n/a|Non- (0)|Nil|n/a|0|n/a|0|n/a|T (microscopic)|Cause phobia|See below|0|Nil|270|Neutral|n/a|Ravenloft|Nil
['2153']|virus3|Ravenloft|Virus III|Virus III|Psionic|None|Very rare|n/a|Non- (0)|Nil|n/a|0|n/a|0|n/a|T (microscopic)|Psionic overload|Nil|0|Nil|650|Neutral|n/a|Any|Nil
['2153']|virus3|Ravenloft|Virus III|Virus III|Shadow|None|Very rare|n/a|Non- (0)|Nil|n/a|0|n/a|0|n/a|T (microscopic)|Shadow rot|Nil|0|Nil|975|Neutral|n/a|Any dark|Nil
['BookofSorrows']|viruunde|Ravenloft|Virus, Undead|Virus, Undead|Virus, Undead|None|Very rare|Special|Non- (0)|Nil|N/A|0|N/A|0|N/A|T (microscopic)|Rot|See below|0|Nil|650|Neutral|N/A|Ravenloft|Nil
['2631']|visage|Planescape|Visage|Visage|Visage|None|Very rare|6|High (13-14)|25%|Elite (13-14)|Fl 15 (A)|1d4|2|Solitary|M (6' tall)|Lucidity control, domination|Hit only by +1 or better weapons, immune to holy water|15|Nil|4,000|Chaotic evil|0|Any|1d8/1d8 (claw/claw)
['Dragon271']|viscerai|Dragon Magazine|Visceraith|Visceraith|Visceraith|None|Very rare|7+3|Exceptional (15-16)|See below|Champion (15-16)|12 or Fly 9 (D)|1|2|Solitary|M (4½-6½')|Bone control|+1 or better weapon to hit|13|W (&times;2)|3,000|Neutral (evil)|2 or 7|Any|1-6/1-6 or by weapon type (&times;2)
['2129']|vishap|Al-Qadim (Forgotten Realms)|Vishap|Vishap|Vishap|Carnivore|Rare|8 (base)|High (13-14)|Varies|Elite (14)|18, Jp 6|1 (2-9)|3 and 1|Solitary or clan|Huge (25' base)|Special|Varies|13|Special|Varies|Neutral evil|3 (base)|Tropical/Hills or desert|1-4/1-4/2-12 and 2-8 (+combat modifier)
['2158', '9449']|viziturb|Al-Qadim (Forgotten Realms)|Vizier's Turban|Vizier's Turban|Vizier's Turban|Special (see below)|Very rare|See below|Genius (17-18)|See below|Elite (13-14)|3|1|0|Solitary|S (2-4' long)|Nil|See below|0|Nil|2,000|Any|See below|Any land|Nil
['2524']|voat|Red Steel (Mystara)|Voat|Voat|Voat|Scavenger|Common|1d4 hp|Semi- (2-4)|Nil|Unsteady (5-7)|12, Sw 6|5d10|1|Pack|T (1-2' long)|Disease|Legacy|20|(C)|65|Neutral (evil)|7|Any|1d3
['2524']|voathera|Red Steel (Mystara)|Voat, Herathian|Voat, Herathian|Voat, Herathian|Carnivore|Rare|7+3|Semi- (2-4)|Nil|Fearless (20)|10|1d3|3 (claw/claw/bite)|Pack|L (7' tall)|Stun|Regeneration|13|Nil|2,000 (+1,000 per Legacy)|Neutral|5|Any forest or plains|1d6/1d6/2d10
['2132']|volt|Fiends Folio|Volt|Volt|Volt|Electricity and blood|Uncommon|2+1|Animal (1)|Nil|Steady (11)|Fl 6 (D)|2-24|1|Herd|S (about 2' diameter)|Electrified tail stinger, blood drain|Immune to electrical attacks|19|Nil|420|Neutral|3|Tropical or temperate land|1-4
['9572']|voorlarv|Spelljammer|Voor Larva|Voor Larva|Voor Larva|Omnivore|Rare|12|Low (5-7)|25%|Fearless (20)|16|1d10|5|Hive|L (8' long)|Poison, trill|Immune to psionic influence, regeneration|9|Nil|8,000|Neutral evil|-4|Truespace nebulae|1d6&times;4/2d6 + special
['Dragon248']|voreleki|Dragon Magazine|Vore Lekiniskiy, Master Fire Worm|Vore Lekiniskiy, Master Fire Worm|Vore Lekiniskiy, Master Fire Worm|Omnivorous|Unique|25 (169 hp)|Supra-genius (20)|75%|Champion (15)|Special|1|3 or special|solitary|G (exact size unknown)|Breath weapon, spells|Fear aura, gaze, spells, invulnerability|1|Special|28,000|Chaotic evil|-7|Vstaive Peak|1d12+10/1d12+10/2d10+10 or special
['2153']|vorlog|Ravenloft|Vorlog|Vorlog|Vorlog|Special|Very rare|6|High (13-14)|Nil|Steady (11)|12|1|1|Solitary|M (5-6' tall)|<i>Charm</i>, sap Wisdom|+1 weapon to hit; immune to poison, <i>sleep</i>, <i>charm</i>, and <i>hold</i> spells; regeneration|15|C|3,000|Chaotic evil|3|Any land|5-10
['2613']|vorr|Planescape|Vorr|Vorr|Vorr|Carnivore|Common|3+4|Low (5-7)|Nil|Average (8-10)|15|3-12|3|Pack|M (5' long)|Knockdown, thief abilities|Shadow form|17|Nil|420|Chaotic evil|6|Carceri, Abyss, Outlands|1d3/1d3/2d4
['2600']|vortex|Planescape|Vortex|Vortex|Vortex|Unknown|Very rare|2+2|Non- (0)|Nil|Champion (16)|15|1|1|Solitary|Variable|Nil|Nil|19|Nil|270|Chaotic neutral|0|Sky/Plane of Air|See below
['2166', '9506']|vortspid|Planescape|Vortex Spider|Vortex Spider|Vortex Spider|Carnivore|Uncommon|7+4|Average (8)|15%|Average (10)|9 (15 in web)|1-4|1|Solitary|Large (12' long)|Poison, web|Chameleon ability in web|13|Nil (E)|2,700|Neutral|4|Demiplane of Time|2d4
['2524']|vulthoun|Red Steel (Mystara)|Vulturehound|Vulturehound|Vulturehound|Carnivore|Rare|2|Animal (1)|Nil|Average (8-10)|10, Fl 18(C)|4d6|3 (talon/talon/beak)|Pack|S (4' long)|Legacies|Nil|19|J&times;10,K&times;10,L&times;5,M,N|65|Neutral|5|Temperate, subtropical, or tropical steppes|1d3/1d3/1d4
['2104']|vulture|Forgotten Realms|Vulture|Vulture|Common|Carnivore, scavenger|Common|1+1|Animal|Nil|Irr (5-7)|3, Fl 27 (E)|4-24|1|Flock|S|Nil|Nil|19|Nil|65|Nil|6|Temperate, tropical mountains|1-2
['2104']|vulture|Forgotten Realms|Vulture|Vulture|Condor|Carnivore, scavenger|Rare|3+3|Animal|Nil|Ave (8-10)|3, Fl 24 (D)|1-2|1|Solitary|L|Nil|Nil|17|Nil|175|Nil|7|Temperate, tropical mountains|2-5
['2104']|vulture|Forgotten Realms|Vulture|Vulture|Giant|Carnivore, scavenger|Very rare|2+2|Animal|Nil|Ave (8-10)|3, Fl 24 (D)|2-12|1|Flock|M|Nil|Nil|19|Nil|120|Nil|7|Temperate, tropical mountains|1-4
['3140']|waff|Birthright|Waff|Waff|Waff|None|Rare|Nil|0|100%|Fearless (19-20)|12|1|Nil|Solitary|M (6' tall)|Shock|Invulnerable|Nil|None|0|Neutral|10|Shadow World|Nil
['2524']|wallara|Red Steel (Mystara)|Wallara|Wallara|Wallara|Omnivore|Rare|2|Average to Exceptional (8-16)|Nil (10%)|Average (8-10)|12|2d4|1|Clan|M (7' tall)|Vanish|Mimic surroundings|19|E (Q,S)|175<br>Bodyguard: 270<br>Leader: 420|Neutral or good, usually lawful|9|Nonarctic woods, plains, or caverns|By weapon
['2158', '2432']|wallwalk|Dark Sun|Wall Walker|Wall Walker|Wall Walker|Carnivore|Uncommon|6|Low (5-7)|Nil|Elite (13-14)|9, Cl 12|1-2|3|Hive|M (5' long)|Psionics, paralyzation|Psionics, immune to fire|14|B|1,500|Lawful evil|3|Subterranean|2-12/2-12/2-8
['BookofShadows']|wangchi|Masque of the Red Death (Ravenloft)|Wang Chi|Wang Chi|Wang Chi|Carnivore|Very rare|4+3|High (13-14)|See below|Elite (13-14)|15|1|1|Solitary|M (5-7')|Silence aura, disease, curse.|Hide in shadows, shape shifting, gold or +1 weapon to hit, cannot be truly destroyed while disguised. True name, sunlight.|17|R or equivalent|2,000|Chaotic evil|4|Any land|2d4
['2116']|wanglian|Kara-Tur (Forgotten Realms)|Wang-Liang|Wang-Liang|Wang-Liang|Carnivore|Very rare|6+3 to 8+3|Exceptional to genius (15-18)|Nil|Elite (13)|12|1-100|2 or 1|Solitary or tribe|L (10' tall)|See below|See below|6+3 HD: 15<br>7+3 HD: 13<br>8+3 HD: 13|A|6+3 HD: 1,400<br>7+3 HD: 2,000<br>8+3 HD: 3,000|Lawful evil|4 or 3|Temperate mountains and forests|1-10/1-10, or by weapon +6
['2118', '2615']|wardbeas|Planescape|Warden Beast|Warden Beast|Warden Beast|As animal type|Rare|6 or as animal type's +3 (whichever is higher)|Average (8-10)|25%|Steady (11-12)|As animal type|1|As animal type|Solitary (but found with other animals)|As animal type, but 25% higher|Spells|Spells, call animal lord|15 (or better)|Nil|8,500 + animal type|Neutral|4|Beastlands|As animal type +2
['2613']|wastrel|Planescape|Wastrel|Wastrel|Wastrel|Scavenger|Common|1+1|Semi- (2-4)|50%|Unreliable (2-4)|3, Fl 15 (C)|10-100|1|Flock|S (3' wingspan)|Ability drain|Nil|19|Nil|270|Neutral evil|6|Any forest, marsh, or swamp|1d3
['1060']|watcghos|Forgotten Realms|Watchghost|Watchghost|Watchghost|None|Rare|7+2|As in life (8-18)|25%|Fearless (19-20)|9, Fl 9 (C)|1-4|1|Solitary or guard-groups|M (6' tall)|Chill ray|Insubstantial, pass through stone|13|Any possible (guardian)|4,000|Any lawful, see below|1|Any land|2-16
['9280']|watcher|Spelljammer|Sarphardin (Watcher)|Sarphardin (Watcher)|Sarphardin (Watcher)|Gems and refined metals|Rare|8+8|Supra-genius (20)|36% plus intelligence-related spell immunities|Elite (15-16)|6, Fl 20 (A), Sw 18|1 or 1-4|2|Solitary (telepathic clan links)|H (16'-24' long)|Spell use|Regeneration (see below)|13|V,T,X|6,000|Chaotic good|5|Any space, very rarely worlds|2-12/2 per round/1-2
['1109']|watcspid|Forgotten Realms|Watchspider|Watchspider|Watchspider|Carnivore|Rare; Uncommon (in Waterdeep)|2+2|Low (5-7)|Nil|Fanatic (17)|18|1-8|1|As trained and deployed|M (6' in diameter)|Poison (see below)|Nil|19|Any possible (guardian)|420|Lawful neutral|6|Any temperate|1-6
['9376']|wateleap|Advanced Dungeons & Dragons 2nd Edition|Water Leaper|Water Leaper|Water Leaper|Carnivore|Very rare|1-1|Semi- (2-4)|Nil|Average (10)|Sw 12|4d6|1|Pack|S (3' long)|Shriek, Leap|Nil|20|Nil|65|Neutral (evil)|8|Temperate lakes|1d4
['Dragon185']|watroach|Dark Sun|Watroach|Watroach|Watroach|Insectivore|Rare|15+10|Animal (1)|Nil|Elite (13-14)|9|1|3|Nest|G (30' long)|Trample|Nil|5|Nil|8,000|Neutral|2|Sandy wastes, salt flats|3-18/1-12/1-12
['2635']|wavefire|Planescape|Wavefire|Wavefire|Wavefire|Air|Uncommon|8|Average (8-10)|Nil|Average (8)|Sw 48 (3 out of water)|1d3|1|Solitary|L (12' tall)|Scalding|Struck only by +1 or better weapons, immunities|13|Nil|4,000|Neutral|1 (6 out of water)|Quasiplane of Steam|3d6
['Dragon167']|wawhplgi|Dragon Magazine|Waterwheel Plant, Giant|Waterwheel Plant, Giant|Waterwheel Plant, Giant|Carnivore|Uncommon|5 (see below)|Non- (0)|Nil|Average (9)|0|1-2|3-12|Solitary|L to H|Suffocation/dissolving, surprise|Nil|19|Incidental (10% chance each of J,K,M; 5% chance each of Q and one small magical item)|2,000|Neutral|6|Temperate marshes|See below
['9334']|weaplivi|Dragonlance|Weapon, Living|Weapon, Living|Weapon, Living|Blood|Rare|6|Low (5-7)|20%|Elite (13-14)|Fl 18|1|2|Solitary|M (' long)|None|+1 or better weapon to hit|15|None|2,000|Chaotic evil|-1|Any/Subterranean|By weapon +4
['2103']|weasel|Advanced Dungeons & Dragons 2nd Edition|Weasel|Weasel|Giant|Carnivore|Rare|3+3|Animal (1)|Nil|Average (10)|15|1-8|1|Pack|M (7' or less)|Blood drain|Nil|17|Nil|175|Neutral|6|Subterranean or forest|2-12
['2103']|weasel|Advanced Dungeons & Dragons 2nd Edition|Weasel|Weasel|Wild|Carnivore|Uncommon|¼|Animal (1)|Nil|Unsteady (7)|15|1-2|1|Solitary|T (2' or less)|Nil|Nil|20|Nil|7|Neutral|6|Subterranean or forest|1
['2158']|webbird|Advanced Dungeons & Dragons 2nd Edition|Webbird|Webbird|Webbird|Carnivore|Very rare|½|Semi- (2-4)|Nil|Unsteady (5-7)|3, Fl 18 (B)|12-48|1|Flock|S (5&rdquo; long, 1' wingspan)|Webs, egg insertion|Nil|20|Nil|65|Neutral|8|Temperate and subtropical forests and caves|1
['2104', '2166']|weblivin|Advanced Dungeons & Dragons 2nd Edition|Web, Living|Web, Living|Living Web|Carnivore|Very rare|½ to 6|Semi- (2-4)|Nil|Average (8-10)|6|1-8|1|Pack|S (1-7')|Lightning|See below|to 2 HD: 19<br>3-4 HD: 17<br>5-6 HD: 15|Nil|650 to 2,000|Neutral|9|Caverns, ruins|See below
['2104', '2166']|weblivin|Advanced Dungeons & Dragons 2nd Edition|Web, Living|Web, Living|Memory Web|Carnivore|Very rare|6|Very (11-12)|Nil|Elite (13-14)|3 (leap 18)|1|1|Solitary|See below|Nil|Half damage from nonmagical weapons or fire|15|Nil|3,000|Neutral|2|Caverns, ruins|1d6
['Dragon252']|webspect|Dragon Magazine|Web-Spectre|Web-Spectre|Web-Spectre|Nil|Very rare|6|Very|See below|Elite (13-14)|12|1|2 or l|Solitary|M|Spiders (see below)|See below|15|U|1,400|Neutral evil|8|Temperate to tropical|1-4/1-4 or special
['TheLonesomeRoad']|weepwill|Ravenloft|Weeping Willow|Weeping Willow|Weeping Willow|None|Very rare|9+3|Average (8-10)|Nil|Special|9|1|1|Solitary|M|See below|+2 to Hit, Undead Immunities|11|O + Special|5,000|Chaotic evil|-2|Subtropical to tropical/Swamps (Souragne)|1d8 or see below
